link,name,comment,num_review,num_thanks,date_attend,time_use
https://tka.tiki.vn/pixel/pixel?data=r1uAaxvamhP5b8fW60hUfTQ743bJcmlDVVScWBgQ4V7RMLqVvR4wMlFMxfYpWvCnVfQ9ylIGhdzBnJzvMb6ayjCeZgKFJGBzws5Xl_n6Q7Y9DNk9Q5eIqjiGFz3H9ZkIL7EK8eJBG7be9Tc7NNGysz8J5l_t8zQT3jY4tfI-JJ9RncX7QB7pvlJhrWpnzOpxDcpAQhIFxZGaFymRbwtp3HOGPZifwqNpgcGCdScz8kHef1zL4vft-JfAeIOsryZlQtHDTBsvJRlITpxkld9u9CVrsIzYPAnAFoGJLOf7pYc_AFG0zCzQ4K_o-xvD6AynNsMM9AFme-kfenzkRJn4mXjn8hSRO-m7oxKVQ1jEavHVUVF13JcLwajBtCXTv_da2UidhJNV0KIuKPVFdntH5TNluURuXx5aOFaZWXla-ENNOpEM-0jwrqVXtr_Nwkip2B9Gb-HADIuIgAPQlLt1vYRTLhCuLBXJQczTW50YQ1iaXQcZyjYQQLLRgeMcjNbG87STtXJ65enswlchE2d327Uq0HU6OrfawROdhqINuAzt8RxDy24T7WyWTS2NK7Vu92IB5EHwy2-pduqDjOaeJwm09NjA-wMEPmTCJFKup3BrdTtTotVatdur-GxEj-DKQJOLC8Rw8AYi3T2qpajP6hageIq2MXGQZgAkAII-ejHLqLIOylVwrP41aM9n38PAtqjLwOSKOG5wTts8FDRTShzP2Z7Ia6L9Oi4ZBKOfHjF0wJExjtVodCHFGvPkPS_3sVQOVqISAxVw2SkH1lRnjb1au6K5xC4BOp34Pfv42CcO1Y7WeLuPC3OmF_-hXclGJRz8QAWukgO39IMbTaQhmmAYWIiLj3ISbOg9GudQxl-p99r5Arl7XjhkJWyHKqs8pKs-1LmX35v-3fEXyDNNWyzP6-aOwZdInD445FFCdZ51TEGNOcCNSuv5AxD27C9ueI7uUbL1Ifv4hk6tVI7lhYSh15KZ6C8oNpm9hlGkz4-ryA2gBYiw_gUl7ujT9NTBeOkoD-Ie_yO5vMYxbKS6aF_dvGyk9eQioPaJYJe-_VbcNZaMofvpBBuQ0hBgrPMNpS0yE6r2Nzg4WoPGaKoA25gQkeXtOR5ZXMLKbx1JnZLT83fCz4sVu_Wc5Lb9ZRsUJKvlhy-wCa_dvPXk0KMDDyfgztGOOFggdc7XELcyWHMvccKkFQWmS5xmktFqia9S8GW3sMYp&reqid=6pIpIwefxcdTcALO&type=CLICK&pos=5,Phạm Oanh,Lúc đầu cảm giác hơi nhờn rít và bí. Sau một lúc cảm giác đó không còn. Shop ơi làm sao để khỏi cay mắt,"Đã viết
1 Đánh giá","Đã nhận
1 Lượt cảm ơn",Đã tham gia 6 năm,Đánh giá vào 3 năm trướcĐã dùng 1 ngày
https://tka.tiki.vn/pixel/pixel?data=r1uAaxvamhP5b8fW60hUfTQ743bJcmlDVVScWBgQ4V7RMLqVvR4wMlFMxfYpWvCnVfQ9ylIGhdzBnJzvMb6ayjCeZgKFJGBzws5Xl_n6Q7Y9DNk9Q5eIqjiGFz3H9ZkIL7EK8eJBG7be9Tc7NNGysz8J5l_t8zQT3jY4tfI-JJ9RncX7QB7pvlJhrWpnzOpxDcpAQhIFxZGaFymRbwtp3HOGPZifwqNpgcGCdScz8kHef1zL4vft-JfAeIOsryZlQtHDTBsvJRlITpxkld9u9CVrsIzYPAnAFoGJLOf7pYc_AFG0zCzQ4K_o-xvD6AynNsMM9AFme-kfenzkRJn4mXjn8hSRO-m7oxKVQ1jEavHVUVF13JcLwajBtCXTv_da2UidhJNV0KIuKPVFdntH5TNluURuXx5aOFaZWXla-ENNOpEM-0jwrqVXtr_Nwkip2B9Gb-HADIuIgAPQlLt1vYRTLhCuLBXJQczTW50YQ1iaXQcZyjYQQLLRgeMcjNbG87STtXJ65enswlchE2d327Uq0HU6OrfawROdhqINuAzt8RxDy24T7WyWTS2NK7Vu92IB5EHwy2-pduqDjOaeJwm09NjA-wMEPmTCJFKup3BrdTtTotVatdur-GxEj-DKQJOLC8Rw8AYi3T2qpajP6hageIq2MXGQZgAkAII-ejHLqLIOylVwrP41aM9n38PAtqjLwOSKOG5wTts8FDRTShzP2Z7Ia6L9Oi4ZBKOfHjF0wJExjtVodCHFGvPkPS_3sVQOVqISAxVw2SkH1lRnjb1au6K5xC4BOp34Pfv42CcO1Y7WeLuPC3OmF_-hXclGJRz8QAWukgO39IMbTaQhmmAYWIiLj3ISbOg9GudQxl-p99r5Arl7XjhkJWyHKqs8pKs-1LmX35v-3fEXyDNNWyzP6-aOwZdInD445FFCdZ51TEGNOcCNSuv5AxD27C9ueI7uUbL1Ifv4hk6tVI7lhYSh15KZ6C8oNpm9hlGkz4-ryA2gBYiw_gUl7ujT9NTBeOkoD-Ie_yO5vMYxbKS6aF_dvGyk9eQioPaJYJe-_VbcNZaMofvpBBuQ0hBgrPMNpS0yE6r2Nzg4WoPGaKoA25gQkeXtOR5ZXMLKbx1JnZLT83fCz4sVu_Wc5Lb9ZRsUJKvlhy-wCa_dvPXk0KMDDyfgztGOOFggdc7XELcyWHMvccKkFQWmS5xmktFqia9S8GW3sMYp&reqid=6pIpIwefxcdTcALO&type=CLICK&pos=5,Ngọc Anh Phan,đúng chuẩn chất lượng . luôn tin dùng anessa . xài không hề lên mụn .,"Đã viết
14 Đánh giá","Đã nhận
0 Lượt cảm ơn",Đã tham gia 7 năm,Đánh giá vào 3 năm trướcĐã dùng 1 tháng
https://tka.tiki.vn/pixel/pixel?data=r1uAaxvamhP5b8fW60hUfTQ743bJcmlDVVScWBgQ4V7RMLqVvR4wMlFMxfYpWvCnVfQ9ylIGhdzBnJzvMb6ayjCeZgKFJGBzws5Xl_n6Q7Y9DNk9Q5eIqjiGFz3H9ZkIL7EK8eJBG7be9Tc7NNGysz8J5l_t8zQT3jY4tfI-JJ9RncX7QB7pvlJhrWpnzOpxDcpAQhIFxZGaFymRbwtp3HOGPZifwqNpgcGCdScz8kHef1zL4vft-JfAeIOsryZlQtHDTBsvJRlITpxkld9u9CVrsIzYPAnAFoGJLOf7pYc_AFG0zCzQ4K_o-xvD6AynNsMM9AFme-kfenzkRJn4mXjn8hSRO-m7oxKVQ1jEavHVUVF13JcLwajBtCXTv_da2UidhJNV0KIuKPVFdntH5TNluURuXx5aOFaZWXla-ENNOpEM-0jwrqVXtr_Nwkip2B9Gb-HADIuIgAPQlLt1vYRTLhCuLBXJQczTW50YQ1iaXQcZyjYQQLLRgeMcjNbG87STtXJ65enswlchE2d327Uq0HU6OrfawROdhqINuAzt8RxDy24T7WyWTS2NK7Vu92IB5EHwy2-pduqDjOaeJwm09NjA-wMEPmTCJFKup3BrdTtTotVatdur-GxEj-DKQJOLC8Rw8AYi3T2qpajP6hageIq2MXGQZgAkAII-ejHLqLIOylVwrP41aM9n38PAtqjLwOSKOG5wTts8FDRTShzP2Z7Ia6L9Oi4ZBKOfHjF0wJExjtVodCHFGvPkPS_3sVQOVqISAxVw2SkH1lRnjb1au6K5xC4BOp34Pfv42CcO1Y7WeLuPC3OmF_-hXclGJRz8QAWukgO39IMbTaQhmmAYWIiLj3ISbOg9GudQxl-p99r5Arl7XjhkJWyHKqs8pKs-1LmX35v-3fEXyDNNWyzP6-aOwZdInD445FFCdZ51TEGNOcCNSuv5AxD27C9ueI7uUbL1Ifv4hk6tVI7lhYSh15KZ6C8oNpm9hlGkz4-ryA2gBYiw_gUl7ujT9NTBeOkoD-Ie_yO5vMYxbKS6aF_dvGyk9eQioPaJYJe-_VbcNZaMofvpBBuQ0hBgrPMNpS0yE6r2Nzg4WoPGaKoA25gQkeXtOR5ZXMLKbx1JnZLT83fCz4sVu_Wc5Lb9ZRsUJKvlhy-wCa_dvPXk0KMDDyfgztGOOFggdc7XELcyWHMvccKkFQWmS5xmktFqia9S8GW3sMYp&reqid=6pIpIwefxcdTcALO&type=CLICK&pos=5,Tiểu Yêu Quái,"Hàng đóng gói kỹ, xài rất OK. Giá mềm. Sẽ tiếp tục ủng hộ shop.","Đã viết
21 Đánh giá","Đã nhận
3 Lượt cảm ơn",Đã tham gia 10 năm,Đánh giá vào 3 năm trướcĐã dùng 11 ngày
https://tka.tiki.vn/pixel/pixel?data=r1uAaxvamhP5b8fW60hUfTQ743bJcmlDVVScWBgQ4V7RMLqVvR4wMlFMxfYpWvCnVfQ9ylIGhdzBnJzvMb6ayjCeZgKFJGBzws5Xl_n6Q7Y9DNk9Q5eIqjiGFz3H9ZkIL7EK8eJBG7be9Tc7NNGysz8J5l_t8zQT3jY4tfI-JJ9RncX7QB7pvlJhrWpnzOpxDcpAQhIFxZGaFymRbwtp3HOGPZifwqNpgcGCdScz8kHef1zL4vft-JfAeIOsryZlQtHDTBsvJRlITpxkld9u9CVrsIzYPAnAFoGJLOf7pYc_AFG0zCzQ4K_o-xvD6AynNsMM9AFme-kfenzkRJn4mXjn8hSRO-m7oxKVQ1jEavHVUVF13JcLwajBtCXTv_da2UidhJNV0KIuKPVFdntH5TNluURuXx5aOFaZWXla-ENNOpEM-0jwrqVXtr_Nwkip2B9Gb-HADIuIgAPQlLt1vYRTLhCuLBXJQczTW50YQ1iaXQcZyjYQQLLRgeMcjNbG87STtXJ65enswlchE2d327Uq0HU6OrfawROdhqINuAzt8RxDy24T7WyWTS2NK7Vu92IB5EHwy2-pduqDjOaeJwm09NjA-wMEPmTCJFKup3BrdTtTotVatdur-GxEj-DKQJOLC8Rw8AYi3T2qpajP6hageIq2MXGQZgAkAII-ejHLqLIOylVwrP41aM9n38PAtqjLwOSKOG5wTts8FDRTShzP2Z7Ia6L9Oi4ZBKOfHjF0wJExjtVodCHFGvPkPS_3sVQOVqISAxVw2SkH1lRnjb1au6K5xC4BOp34Pfv42CcO1Y7WeLuPC3OmF_-hXclGJRz8QAWukgO39IMbTaQhmmAYWIiLj3ISbOg9GudQxl-p99r5Arl7XjhkJWyHKqs8pKs-1LmX35v-3fEXyDNNWyzP6-aOwZdInD445FFCdZ51TEGNOcCNSuv5AxD27C9ueI7uUbL1Ifv4hk6tVI7lhYSh15KZ6C8oNpm9hlGkz4-ryA2gBYiw_gUl7ujT9NTBeOkoD-Ie_yO5vMYxbKS6aF_dvGyk9eQioPaJYJe-_VbcNZaMofvpBBuQ0hBgrPMNpS0yE6r2Nzg4WoPGaKoA25gQkeXtOR5ZXMLKbx1JnZLT83fCz4sVu_Wc5Lb9ZRsUJKvlhy-wCa_dvPXk0KMDDyfgztGOOFggdc7XELcyWHMvccKkFQWmS5xmktFqia9S8GW3sMYp&reqid=6pIpIwefxcdTcALO&type=CLICK&pos=5,Nguyễn Thị Tâm,"Sp có tem chống hàng giả, chưa dùng nên chưa biết tốt không . Chỉ thấy sp đắt quá, 2 chai bé tí (tổng cộng 80ml) mà 625k","Đã viết
528 Đánh giá","Đã nhận
48 Lượt cảm ơn",Đã tham gia 6 năm,Đánh giá vào 3 năm trướcĐã dùng 1 ngày
https://tka.tiki.vn/pixel/pixel?data=r1uAaxvamhP5b8fW60hUfTQ743bJcmlDVVScWBgQ4V7RMLqVvR4wMlFMxfYpWvCnVfQ9ylIGhdzBnJzvMb6ayjCeZgKFJGBzws5Xl_n6Q7Y9DNk9Q5eIqjiGFz3H9ZkIL7EK8eJBG7be9Tc7NNGysz8J5l_t8zQT3jY4tfI-JJ9RncX7QB7pvlJhrWpnzOpxDcpAQhIFxZGaFymRbwtp3HOGPZifwqNpgcGCdScz8kHef1zL4vft-JfAeIOsryZlQtHDTBsvJRlITpxkld9u9CVrsIzYPAnAFoGJLOf7pYc_AFG0zCzQ4K_o-xvD6AynNsMM9AFme-kfenzkRJn4mXjn8hSRO-m7oxKVQ1jEavHVUVF13JcLwajBtCXTv_da2UidhJNV0KIuKPVFdntH5TNluURuXx5aOFaZWXla-ENNOpEM-0jwrqVXtr_Nwkip2B9Gb-HADIuIgAPQlLt1vYRTLhCuLBXJQczTW50YQ1iaXQcZyjYQQLLRgeMcjNbG87STtXJ65enswlchE2d327Uq0HU6OrfawROdhqINuAzt8RxDy24T7WyWTS2NK7Vu92IB5EHwy2-pduqDjOaeJwm09NjA-wMEPmTCJFKup3BrdTtTotVatdur-GxEj-DKQJOLC8Rw8AYi3T2qpajP6hageIq2MXGQZgAkAII-ejHLqLIOylVwrP41aM9n38PAtqjLwOSKOG5wTts8FDRTShzP2Z7Ia6L9Oi4ZBKOfHjF0wJExjtVodCHFGvPkPS_3sVQOVqISAxVw2SkH1lRnjb1au6K5xC4BOp34Pfv42CcO1Y7WeLuPC3OmF_-hXclGJRz8QAWukgO39IMbTaQhmmAYWIiLj3ISbOg9GudQxl-p99r5Arl7XjhkJWyHKqs8pKs-1LmX35v-3fEXyDNNWyzP6-aOwZdInD445FFCdZ51TEGNOcCNSuv5AxD27C9ueI7uUbL1Ifv4hk6tVI7lhYSh15KZ6C8oNpm9hlGkz4-ryA2gBYiw_gUl7ujT9NTBeOkoD-Ie_yO5vMYxbKS6aF_dvGyk9eQioPaJYJe-_VbcNZaMofvpBBuQ0hBgrPMNpS0yE6r2Nzg4WoPGaKoA25gQkeXtOR5ZXMLKbx1JnZLT83fCz4sVu_Wc5Lb9ZRsUJKvlhy-wCa_dvPXk0KMDDyfgztGOOFggdc7XELcyWHMvccKkFQWmS5xmktFqia9S8GW3sMYp&reqid=6pIpIwefxcdTcALO&type=CLICK&pos=5,Mai Suong,"Chai thứ n rồi ạ, mua combo tiết kiệm được khá khá. Đã thử qua các lọai chống nắng khác nhưng ko ưng bằng","Đã viết
8 Đánh giá","Đã nhận
5 Lượt cảm ơn",Đã tham gia 8 năm,Đánh giá vào 3 năm trướcĐã dùng 10 ngày
https://tka.tiki.vn/pixel/pixel?data=r1uAaxvamhP5b8fW60hUfTQ743bJcmlDVVScWBgQ4V7RMLqVvR4wMlFMxfYpWvCnVfQ9ylIGhdzBnJzvMb6ayjCeZgKFJGBzws5Xl_n6Q7Y9DNk9Q5eIqjiGFz3H9ZkIL7EK8eJBG7be9Tc7NNGysz8J5l_t8zQT3jY4tfI-JJ9RncX7QB7pvlJhrWpnzOpxDcpAQhIFxZGaFymRbwtp3HOGPZifwqNpgcGCdScz8kHef1zL4vft-JfAeIOsryZlQtHDTBsvJRlITpxkld9u9CVrsIzYPAnAFoGJLOf7pYc_AFG0zCzQ4K_o-xvD6AynNsMM9AFme-kfenzkRJn4mXjn8hSRO-m7oxKVQ1jEavHVUVF13JcLwajBtCXTv_da2UidhJNV0KIuKPVFdntH5TNluURuXx5aOFaZWXla-ENNOpEM-0jwrqVXtr_Nwkip2B9Gb-HADIuIgAPQlLt1vYRTLhCuLBXJQczTW50YQ1iaXQcZyjYQQLLRgeMcjNbG87STtXJ65enswlchE2d327Uq0HU6OrfawROdhqINuAzt8RxDy24T7WyWTS2NK7Vu92IB5EHwy2-pduqDjOaeJwm09NjA-wMEPmTCJFKup3BrdTtTotVatdur-GxEj-DKQJOLC8Rw8AYi3T2qpajP6hageIq2MXGQZgAkAII-ejHLqLIOylVwrP41aM9n38PAtqjLwOSKOG5wTts8FDRTShzP2Z7Ia6L9Oi4ZBKOfHjF0wJExjtVodCHFGvPkPS_3sVQOVqISAxVw2SkH1lRnjb1au6K5xC4BOp34Pfv42CcO1Y7WeLuPC3OmF_-hXclGJRz8QAWukgO39IMbTaQhmmAYWIiLj3ISbOg9GudQxl-p99r5Arl7XjhkJWyHKqs8pKs-1LmX35v-3fEXyDNNWyzP6-aOwZdInD445FFCdZ51TEGNOcCNSuv5AxD27C9ueI7uUbL1Ifv4hk6tVI7lhYSh15KZ6C8oNpm9hlGkz4-ryA2gBYiw_gUl7ujT9NTBeOkoD-Ie_yO5vMYxbKS6aF_dvGyk9eQioPaJYJe-_VbcNZaMofvpBBuQ0hBgrPMNpS0yE6r2Nzg4WoPGaKoA25gQkeXtOR5ZXMLKbx1JnZLT83fCz4sVu_Wc5Lb9ZRsUJKvlhy-wCa_dvPXk0KMDDyfgztGOOFggdc7XELcyWHMvccKkFQWmS5xmktFqia9S8GW3sMYp&reqid=6pIpIwefxcdTcALO&type=CLICK&pos=5,Định Tâm,"Thay đổi nhiều loại kcn rồi vẫn quay về lại với e này. Dùng cực thích, sau khi bôi, da khô thoáng, k bị bóng dầu. Giá tốt.","Đã viết
11 Đánh giá","Đã nhận
12 Lượt cảm ơn",Đã tham gia 8 năm,Đánh giá vào 3 năm trướcĐã dùng 3 ngày
https://tka.tiki.vn/pixel/pixel?data=r1uAaxvamhP5b8fW60hUfTQ743bJcmlDVVScWBgQ4V7RMLqVvR4wMlFMxfYpWvCnVfQ9ylIGhdzBnJzvMb6ayjCeZgKFJGBzws5Xl_n6Q7Y9DNk9Q5eIqjiGFz3H9ZkIL7EK8eJBG7be9Tc7NNGysz8J5l_t8zQT3jY4tfI-JJ9RncX7QB7pvlJhrWpnzOpxDcpAQhIFxZGaFymRbwtp3HOGPZifwqNpgcGCdScz8kHef1zL4vft-JfAeIOsryZlQtHDTBsvJRlITpxkld9u9CVrsIzYPAnAFoGJLOf7pYc_AFG0zCzQ4K_o-xvD6AynNsMM9AFme-kfenzkRJn4mXjn8hSRO-m7oxKVQ1jEavHVUVF13JcLwajBtCXTv_da2UidhJNV0KIuKPVFdntH5TNluURuXx5aOFaZWXla-ENNOpEM-0jwrqVXtr_Nwkip2B9Gb-HADIuIgAPQlLt1vYRTLhCuLBXJQczTW50YQ1iaXQcZyjYQQLLRgeMcjNbG87STtXJ65enswlchE2d327Uq0HU6OrfawROdhqINuAzt8RxDy24T7WyWTS2NK7Vu92IB5EHwy2-pduqDjOaeJwm09NjA-wMEPmTCJFKup3BrdTtTotVatdur-GxEj-DKQJOLC8Rw8AYi3T2qpajP6hageIq2MXGQZgAkAII-ejHLqLIOylVwrP41aM9n38PAtqjLwOSKOG5wTts8FDRTShzP2Z7Ia6L9Oi4ZBKOfHjF0wJExjtVodCHFGvPkPS_3sVQOVqISAxVw2SkH1lRnjb1au6K5xC4BOp34Pfv42CcO1Y7WeLuPC3OmF_-hXclGJRz8QAWukgO39IMbTaQhmmAYWIiLj3ISbOg9GudQxl-p99r5Arl7XjhkJWyHKqs8pKs-1LmX35v-3fEXyDNNWyzP6-aOwZdInD445FFCdZ51TEGNOcCNSuv5AxD27C9ueI7uUbL1Ifv4hk6tVI7lhYSh15KZ6C8oNpm9hlGkz4-ryA2gBYiw_gUl7ujT9NTBeOkoD-Ie_yO5vMYxbKS6aF_dvGyk9eQioPaJYJe-_VbcNZaMofvpBBuQ0hBgrPMNpS0yE6r2Nzg4WoPGaKoA25gQkeXtOR5ZXMLKbx1JnZLT83fCz4sVu_Wc5Lb9ZRsUJKvlhy-wCa_dvPXk0KMDDyfgztGOOFggdc7XELcyWHMvccKkFQWmS5xmktFqia9S8GW3sMYp&reqid=6pIpIwefxcdTcALO&type=CLICK&pos=5,Trần Thị Ngọc Anh,"Giao hàng nhanh chóng, đóng gói cẩn thận","Đã viết
1 Đánh giá","Đã nhận
0 Lượt cảm ơn",Đã tham gia 4 năm,Đánh giá vào 3 năm trướcĐã dùng 5 ngày
https://tka.tiki.vn/pixel/pixel?data=r1uAaxvamhP5b8fW60hUfTQ743bJcmlDVVScWBgQ4V7RMLqVvR4wMlFMxfYpWvCnVfQ9ylIGhdzBnJzvMb6ayjCeZgKFJGBzws5Xl_n6Q7Y9DNk9Q5eIqjiGFz3H9ZkIL7EK8eJBG7be9Tc7NNGysz8J5l_t8zQT3jY4tfI-JJ9RncX7QB7pvlJhrWpnzOpxDcpAQhIFxZGaFymRbwtp3HOGPZifwqNpgcGCdScz8kHef1zL4vft-JfAeIOsryZlQtHDTBsvJRlITpxkld9u9CVrsIzYPAnAFoGJLOf7pYc_AFG0zCzQ4K_o-xvD6AynNsMM9AFme-kfenzkRJn4mXjn8hSRO-m7oxKVQ1jEavHVUVF13JcLwajBtCXTv_da2UidhJNV0KIuKPVFdntH5TNluURuXx5aOFaZWXla-ENNOpEM-0jwrqVXtr_Nwkip2B9Gb-HADIuIgAPQlLt1vYRTLhCuLBXJQczTW50YQ1iaXQcZyjYQQLLRgeMcjNbG87STtXJ65enswlchE2d327Uq0HU6OrfawROdhqINuAzt8RxDy24T7WyWTS2NK7Vu92IB5EHwy2-pduqDjOaeJwm09NjA-wMEPmTCJFKup3BrdTtTotVatdur-GxEj-DKQJOLC8Rw8AYi3T2qpajP6hageIq2MXGQZgAkAII-ejHLqLIOylVwrP41aM9n38PAtqjLwOSKOG5wTts8FDRTShzP2Z7Ia6L9Oi4ZBKOfHjF0wJExjtVodCHFGvPkPS_3sVQOVqISAxVw2SkH1lRnjb1au6K5xC4BOp34Pfv42CcO1Y7WeLuPC3OmF_-hXclGJRz8QAWukgO39IMbTaQhmmAYWIiLj3ISbOg9GudQxl-p99r5Arl7XjhkJWyHKqs8pKs-1LmX35v-3fEXyDNNWyzP6-aOwZdInD445FFCdZ51TEGNOcCNSuv5AxD27C9ueI7uUbL1Ifv4hk6tVI7lhYSh15KZ6C8oNpm9hlGkz4-ryA2gBYiw_gUl7ujT9NTBeOkoD-Ie_yO5vMYxbKS6aF_dvGyk9eQioPaJYJe-_VbcNZaMofvpBBuQ0hBgrPMNpS0yE6r2Nzg4WoPGaKoA25gQkeXtOR5ZXMLKbx1JnZLT83fCz4sVu_Wc5Lb9ZRsUJKvlhy-wCa_dvPXk0KMDDyfgztGOOFggdc7XELcyWHMvccKkFQWmS5xmktFqia9S8GW3sMYp&reqid=6pIpIwefxcdTcALO&type=CLICK&pos=5,Đỗ Phương,Sản phẩm chính hãng và mới sản xuất tháng 5/20. Cám ơn shop!,"Đã viết
78 Đánh giá","Đã nhận
6 Lượt cảm ơn",Đã tham gia 10 năm,Đánh giá vào 3 năm trướcĐã dùng 8 giờ
https://tka.tiki.vn/pixel/pixel?data=r1uAaxvamhP5b8fW60hUfTQ743bJcmlDVVScWBgQ4V7RMLqVvR4wMlFMxfYpWvCnVfQ9ylIGhdzBnJzvMb6ayjCeZgKFJGBzws5Xl_n6Q7Y9DNk9Q5eIqjiGFz3H9ZkIL7EK8eJBG7be9Tc7NNGysz8J5l_t8zQT3jY4tfI-JJ9RncX7QB7pvlJhrWpnzOpxDcpAQhIFxZGaFymRbwtp3HOGPZifwqNpgcGCdScz8kHef1zL4vft-JfAeIOsryZlQtHDTBsvJRlITpxkld9u9CVrsIzYPAnAFoGJLOf7pYc_AFG0zCzQ4K_o-xvD6AynNsMM9AFme-kfenzkRJn4mXjn8hSRO-m7oxKVQ1jEavHVUVF13JcLwajBtCXTv_da2UidhJNV0KIuKPVFdntH5TNluURuXx5aOFaZWXla-ENNOpEM-0jwrqVXtr_Nwkip2B9Gb-HADIuIgAPQlLt1vYRTLhCuLBXJQczTW50YQ1iaXQcZyjYQQLLRgeMcjNbG87STtXJ65enswlchE2d327Uq0HU6OrfawROdhqINuAzt8RxDy24T7WyWTS2NK7Vu92IB5EHwy2-pduqDjOaeJwm09NjA-wMEPmTCJFKup3BrdTtTotVatdur-GxEj-DKQJOLC8Rw8AYi3T2qpajP6hageIq2MXGQZgAkAII-ejHLqLIOylVwrP41aM9n38PAtqjLwOSKOG5wTts8FDRTShzP2Z7Ia6L9Oi4ZBKOfHjF0wJExjtVodCHFGvPkPS_3sVQOVqISAxVw2SkH1lRnjb1au6K5xC4BOp34Pfv42CcO1Y7WeLuPC3OmF_-hXclGJRz8QAWukgO39IMbTaQhmmAYWIiLj3ISbOg9GudQxl-p99r5Arl7XjhkJWyHKqs8pKs-1LmX35v-3fEXyDNNWyzP6-aOwZdInD445FFCdZ51TEGNOcCNSuv5AxD27C9ueI7uUbL1Ifv4hk6tVI7lhYSh15KZ6C8oNpm9hlGkz4-ryA2gBYiw_gUl7ujT9NTBeOkoD-Ie_yO5vMYxbKS6aF_dvGyk9eQioPaJYJe-_VbcNZaMofvpBBuQ0hBgrPMNpS0yE6r2Nzg4WoPGaKoA25gQkeXtOR5ZXMLKbx1JnZLT83fCz4sVu_Wc5Lb9ZRsUJKvlhy-wCa_dvPXk0KMDDyfgztGOOFggdc7XELcyWHMvccKkFQWmS5xmktFqia9S8GW3sMYp&reqid=6pIpIwefxcdTcALO&type=CLICK&pos=5,Thuỳ Stella,Sản phẩm đóng gói chắc chắn,"Đã viết
2 Đánh giá","Đã nhận
0 Lượt cảm ơn",Đã tham gia 5 năm,Đánh giá vào 3 năm trướcĐã dùng 2 giờ
https://tka.tiki.vn/pixel/pixel?data=r1uAaxvamhP5b8fW60hUfTQ743bJcmlDVVScWBgQ4V7RMLqVvR4wMlFMxfYpWvCnVfQ9ylIGhdzBnJzvMb6ayjCeZgKFJGBzws5Xl_n6Q7Y9DNk9Q5eIqjiGFz3H9ZkIL7EK8eJBG7be9Tc7NNGysz8J5l_t8zQT3jY4tfI-JJ9RncX7QB7pvlJhrWpnzOpxDcpAQhIFxZGaFymRbwtp3HOGPZifwqNpgcGCdScz8kHef1zL4vft-JfAeIOsryZlQtHDTBsvJRlITpxkld9u9CVrsIzYPAnAFoGJLOf7pYc_AFG0zCzQ4K_o-xvD6AynNsMM9AFme-kfenzkRJn4mXjn8hSRO-m7oxKVQ1jEavHVUVF13JcLwajBtCXTv_da2UidhJNV0KIuKPVFdntH5TNluURuXx5aOFaZWXla-ENNOpEM-0jwrqVXtr_Nwkip2B9Gb-HADIuIgAPQlLt1vYRTLhCuLBXJQczTW50YQ1iaXQcZyjYQQLLRgeMcjNbG87STtXJ65enswlchE2d327Uq0HU6OrfawROdhqINuAzt8RxDy24T7WyWTS2NK7Vu92IB5EHwy2-pduqDjOaeJwm09NjA-wMEPmTCJFKup3BrdTtTotVatdur-GxEj-DKQJOLC8Rw8AYi3T2qpajP6hageIq2MXGQZgAkAII-ejHLqLIOylVwrP41aM9n38PAtqjLwOSKOG5wTts8FDRTShzP2Z7Ia6L9Oi4ZBKOfHjF0wJExjtVodCHFGvPkPS_3sVQOVqISAxVw2SkH1lRnjb1au6K5xC4BOp34Pfv42CcO1Y7WeLuPC3OmF_-hXclGJRz8QAWukgO39IMbTaQhmmAYWIiLj3ISbOg9GudQxl-p99r5Arl7XjhkJWyHKqs8pKs-1LmX35v-3fEXyDNNWyzP6-aOwZdInD445FFCdZ51TEGNOcCNSuv5AxD27C9ueI7uUbL1Ifv4hk6tVI7lhYSh15KZ6C8oNpm9hlGkz4-ryA2gBYiw_gUl7ujT9NTBeOkoD-Ie_yO5vMYxbKS6aF_dvGyk9eQioPaJYJe-_VbcNZaMofvpBBuQ0hBgrPMNpS0yE6r2Nzg4WoPGaKoA25gQkeXtOR5ZXMLKbx1JnZLT83fCz4sVu_Wc5Lb9ZRsUJKvlhy-wCa_dvPXk0KMDDyfgztGOOFggdc7XELcyWHMvccKkFQWmS5xmktFqia9S8GW3sMYp&reqid=6pIpIwefxcdTcALO&type=CLICK&pos=5,Nguyn Nh Mai,Mới order hôm qua hôm nay giao hàng,"Đã viết
32 Đánh giá","Đã nhận
32 Lượt cảm ơn",Đã tham gia 4 năm,Đánh giá vào 3 năm trướcĐã dùng 1 giờ
